dataset ,coarsening_method       ,coarsening_ratio ,exp_setup           ,extra_nodes ,cluster_node ,hidden ,num_layers1 ,num_layers2 ,epochs1 ,epochs2 ,batch_size ,lr     ,best_test_loss             ,best_test_acc
AIDS    ,kron                    ,             0.1 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.001  ,      15.857277843028307   ,0.5
AIDS    ,kron                    ,             0.1 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.01   ,     103.12587487792969    ,0.5
AIDS    ,kron                    ,             0.1 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.1    ,    1071.68295703125       ,1.0
AIDS    ,kron                    ,             0.1 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.001  ,       0.6313113970682025  ,0.75
AIDS    ,kron                    ,             0.1 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.01   ,      33.17289662361145    ,0.75
AIDS    ,kron                    ,             0.1 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.1    ,      87.52549743652344    ,1.0
AIDS    ,kron                    ,             0.1 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.001  ,       0.5255223866552114  ,0.75
AIDS    ,kron                    ,             0.1 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.01   ,       7.047278329730034   ,0.8
AIDS    ,kron                    ,             0.1 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.1    ,       8.66552922129631    ,0.9
AIDS    ,kron                    ,             0.1 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.001  ,       0.5089406967163086  ,0.7586206896551724
AIDS    ,kron                    ,             0.1 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.01   ,       0.5211224257946014  ,0.75
AIDS    ,kron                    ,             0.1 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.1    ,       6.5059521198272705  ,0.20689655172413793
AIDS    ,kron                    ,             0.5 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.001  ,      56.42765969848633    ,0.5
AIDS    ,kron                    ,             0.5 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.01   ,     301.1157548828125     ,1.0
AIDS    ,kron                    ,             0.5 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.1    ,     127.27615869140625    ,1.0
AIDS    ,kron                    ,             0.5 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.001  ,       1.1014137780293822  ,0.5
AIDS    ,kron                    ,             0.5 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.01   ,      57.30399966239929    ,1.0
AIDS    ,kron                    ,             0.5 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.1    ,     760.0907020568848     ,0.5
AIDS    ,kron                    ,             0.5 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.001  ,       0.4616896025836468  ,0.9
AIDS    ,kron                    ,             0.5 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.01   ,      23.69659423828125    ,0.9
AIDS    ,kron                    ,             0.5 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.1    ,     106.86140418052673    ,0.9
AIDS    ,kron                    ,             0.5 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.001  ,       0.4736136123538017  ,0.8103448275862069
AIDS    ,kron                    ,             0.5 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.01   ,       0.7973377108573914  ,0.8103448275862069
AIDS    ,kron                    ,             0.5 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.1    ,     103.9528751373291     ,0.8275862068965517
AIDS    ,kron                    ,             0.9 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.001  ,      16.685479248046875   ,1.0
AIDS    ,kron                    ,             0.9 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.01   ,     242.836423828125      ,1.0
AIDS    ,kron                    ,             0.9 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.1    ,    1986.085109375         ,1.0
AIDS    ,kron                    ,             0.9 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.001  ,       0.4399568180087954  ,0.75
AIDS    ,kron                    ,             0.9 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.01   ,      80.49333041906357    ,0.5
AIDS    ,kron                    ,             0.9 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.1    ,      14.10653156042099    ,1.0
AIDS    ,kron                    ,             0.9 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.001  ,       0.49066924303770065 ,0.8
AIDS    ,kron                    ,             0.9 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.01   ,       7.152155730873346   ,0.75
AIDS    ,kron                    ,             0.9 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.1    ,       3.8859845250844955  ,0.95
AIDS    ,kron                    ,             0.9 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.001  ,       0.44001663476228714 ,0.8017241379310345
AIDS    ,kron                    ,             0.9 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.01   ,       0.5732822269201279  ,0.8275862068965517
AIDS    ,kron                    ,             0.9 ,Gc_train_2_Gs_infer ,False       ,True         ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.1    ,       1.170151337981224   ,0.7672413793103449
AIDS    ,variation_neighborhoods ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.001  ,       2.1145237208921808  ,0.5
AIDS    ,variation_neighborhoods ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.01   ,      91.94145239257813    ,0.5
AIDS    ,variation_neighborhoods ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.1    ,    6756.905822021485      ,1.0
AIDS    ,variation_neighborhoods ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.001  ,       1.1068230932578444  ,0.75
AIDS    ,variation_neighborhoods ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.01   ,       4.02636931091547    ,0.75
AIDS    ,variation_neighborhoods ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.1    ,      25.407683163881302   ,1.0
AIDS    ,variation_neighborhoods ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.001  ,       3.430587336421013   ,0.75
AIDS    ,variation_neighborhoods ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.01   ,       0.650703139603138   ,0.85
AIDS    ,variation_neighborhoods ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.1    ,      21.01093065738678    ,0.8
AIDS    ,variation_neighborhoods ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.001  ,       1.0602620840072632  ,0.8362068965517241
AIDS    ,variation_neighborhoods ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.01   ,       2.7077435851097107  ,0.8103448275862069
AIDS    ,variation_neighborhoods ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.1    ,      13.553902760148048   ,0.8189655172413793
AIDS    ,variation_neighborhoods ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.001  ,      20.163756187438963   ,0.5
AIDS    ,variation_neighborhoods ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.01   ,     666.3422138671875     ,1.0
AIDS    ,variation_neighborhoods ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.1    ,     638.1087249755859     ,1.0
AIDS    ,variation_neighborhoods ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.001  ,       1.5786545067676343  ,0.75
AIDS    ,variation_neighborhoods ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.01   ,      30.035742670297623   ,1.0
AIDS    ,variation_neighborhoods ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.1    ,       7.437487721443176   ,0.75
AIDS    ,variation_neighborhoods ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.001  ,       0.4636968206614256  ,0.8
AIDS    ,variation_neighborhoods ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.01   ,      10.952327936887741   ,0.65
AIDS    ,variation_neighborhoods ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.1    ,     436.0027275085449     ,0.85
AIDS    ,variation_neighborhoods ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.001  ,       0.7665839642286301  ,0.49137931034482757
AIDS    ,variation_neighborhoods ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.01   ,       3.2714326977729797  ,0.23275862068965517
AIDS    ,variation_neighborhoods ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.1    ,     184.62200164794922    ,0.5086206896551724
AIDS    ,variation_neighborhoods ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.001  ,      24.0696484375        ,0.5
AIDS    ,variation_neighborhoods ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.01   ,     811.2043505859375     ,0.5
AIDS    ,variation_neighborhoods ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.1    ,      28.065666595458985   ,0.5
AIDS    ,variation_neighborhoods ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.001  ,       0.4385021673515439  ,1.0
AIDS    ,variation_neighborhoods ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.01   ,      47.39450240135193    ,1.0
AIDS    ,variation_neighborhoods ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.1    ,      22.85006794333458    ,0.75
AIDS    ,variation_neighborhoods ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.001  ,       0.6730754803866148  ,0.8
AIDS    ,variation_neighborhoods ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.01   ,      42.9761283993721     ,0.9
AIDS    ,variation_neighborhoods ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.1    ,      16.55090630054474    ,0.75
AIDS    ,variation_neighborhoods ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.001  ,       0.9990209341049194  ,0.5689655172413793
AIDS    ,variation_neighborhoods ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.01   ,       0.8890795260667801  ,0.853448275862069
AIDS    ,variation_neighborhoods ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.1    ,      80.63873291015625    ,0.8103448275862069
AIDS    ,algebraic_JC            ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.001  ,      18.64019711231386    ,0.5
AIDS    ,algebraic_JC            ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.01   ,      73.12616815185547    ,1.0
AIDS    ,algebraic_JC            ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.1    ,     199.35606201171876    ,0.5
AIDS    ,algebraic_JC            ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.001  ,       0.4835445105563849  ,0.75
AIDS    ,algebraic_JC            ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.01   ,       2.635963208971404   ,0.75
AIDS    ,algebraic_JC            ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.1    ,      10.315548866987228   ,0.75
AIDS    ,algebraic_JC            ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.001  ,       1.227334637194872   ,0.75
AIDS    ,algebraic_JC            ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.01   ,      28.568095803260803   ,0.7
AIDS    ,algebraic_JC            ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.1    ,      14.161297142505646   ,0.95
AIDS    ,algebraic_JC            ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.001  ,       0.5454266518354416  ,0.7155172413793104
AIDS    ,algebraic_JC            ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.01   ,       1.9338720738887787  ,0.7586206896551724
AIDS    ,algebraic_JC            ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.1    ,       8.758711457252502   ,0.8362068965517241
AIDS    ,algebraic_JC            ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.001  ,      25.133815368652343   ,1.0
AIDS    ,algebraic_JC            ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.01   ,     868.2475087890625     ,1.0
AIDS    ,algebraic_JC            ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.1    ,20908667.716865234         ,1.0
AIDS    ,algebraic_JC            ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.001  ,       1.6259245242918041  ,0.5
AIDS    ,algebraic_JC            ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.01   ,      94.61616575717926    ,0.5
AIDS    ,algebraic_JC            ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.1    ,      29.43863508105278    ,0.5
AIDS    ,algebraic_JC            ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.001  ,       0.6178612038493156  ,0.55
AIDS    ,algebraic_JC            ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.01   ,      27.089112281799316   ,0.5
AIDS    ,algebraic_JC            ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.1    ,      21.99168912693858    ,0.9
AIDS    ,algebraic_JC            ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.001  ,       0.4941396042704582  ,0.8103448275862069
AIDS    ,algebraic_JC            ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.01   ,       0.9952342510223389  ,0.8448275862068966
AIDS    ,algebraic_JC            ,             0.5 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.1    ,       1.1278758943080902  ,0.1896551724137931
AIDS    ,algebraic_JC            ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.001  ,      55.163837707519534   ,1.0
AIDS    ,algebraic_JC            ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.01   ,    1663.3556728515625     ,1.0
AIDS    ,algebraic_JC            ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.1    ,    1655.1013515625        ,0.5
AIDS    ,algebraic_JC            ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.001  ,       0.5945787719683722  ,0.75
AIDS    ,algebraic_JC            ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.01   ,      64.10942880809307    ,1.0
AIDS    ,algebraic_JC            ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        16 ,0.1    ,     539.2925786972046     ,1.0
AIDS    ,algebraic_JC            ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.001  ,       0.45565976575016975 ,0.9
AIDS    ,algebraic_JC            ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.01   ,      19.422582775354385   ,0.85
AIDS    ,algebraic_JC            ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,        32 ,0.1    ,     476.5456323623657     ,0.8
AIDS    ,algebraic_JC            ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.001  ,       1.014705240726471   ,0.6120689655172413
AIDS    ,algebraic_JC            ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.01   ,       0.6839621067047119  ,0.7413793103448276
AIDS    ,algebraic_JC            ,             0.9 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,       128 ,0.1    ,       1.275081604719162   ,0.20689655172413793
AIDS    ,affinity_GS             ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.001  ,      11.585926071166993   ,1.0
AIDS    ,affinity_GS             ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.01   ,      41.8535595703125     ,0.5
AIDS    ,affinity_GS             ,             0.1 ,Gc_train_2_Gs_infer ,False       ,False        ,   512 ,          2 ,          2 ,    100 ,    300 ,         2 ,0.1    ,     640.7538515625        ,1.0
